1
moumoon-sunshine_girl.mp3
838
0	0,0	1,0	2,0	3,0	4,0	5,0
20213411450	6,0
19013809644	7,0
18617008456	8,0
18017008658	9,0
18017208672	10,0
18217208672	11,0
18017408674	12,0
18017608858	13,0
18217808674	14,0
18017608658	15,0	18,0	66,0
18017608458	16,0
18017608872	17,0
18017608672	19,0	67,0	68,0
18217208872	20,0
18218008872	21,0
20217608658	22,0
19217608872	23,0
18215408856	24,0
19215608672	25,0
18014408674	26,0
18413208658	27,0
18013608872	28,0	29,0
18013408856	30,0
18214008874	31,0
18413808658	32,0
18613208858	33,0
18213208456	34,0
26413208658	35,0
26613208664	36,0
26413208458	37,0
18813208858	38,0
20413408658	39,0
21213208858	40,0
25213008664	41,0
26813208864	42,0
26413208466	43,0
26213408664	44,0	47,0
26213008658	45,0	46,0
18013608656	48,0
19815008666	49,0
18615008664	50,0
20415008858	51,0
23215011664	52,0
23812011866	53,0
23412011664	54,0
18812008864	55,0
20612008858	56,0	427,0
20412008866	57,0
27812408840	58,0
19417008864	59,0
18817208872	60,0
18217208658	61,0
18017408874	62,0
18217608658	63,0
19217810448	64,0
18017608674	65,0	69,0
20017208672	70,0
18218008672	71,0
19617808658	72,0
19217608472	73,0
19215408656	74,0
18214808672	75,0
18214408650	76,0
18813208672	77,0	79,0
26213608672	78,0
26013208656	80,0
19213808874	81,0
26013808658	82,0
29413208658	83,0
20413208858	84,0
26013208658	85,0	87,0
26613408666	86,0
18813208658	88,0
19013408648	89,0
19813208858	90,0
25213208664	91,0
18813408664	92,0
26613408466	93,0
19413408858	94,0
21813008658	95,0
18813008664	96,0
26213208864	97,0
18813608656	98,0
19215008666	99,0
19215008664	100,0
22214808648	101,0
20013611848	102,0
19012011858	103,0
18012011664	104,0
18812011664	105,0
25212008858	106,0
19412008866	107,0
28414608442	108,0
27414608672	109,0
21814611072	110,0
18214410872	111,0
20414608658	112,0	467,0	602,0
29614611672	113,0
19416408476	114,0
21816008478	115,0
22013208644	116,0
29814611040	117,0
20414611042	118,0
18414808074	119,0
29815210240	120,0
24015811264	121,0
20412208858	122,0
21813610266	123,0
22016010066	124,0
24213008254	125,0
18018009652	126,0
23015609066	127,0
23014010066	128,0
22014611072	129,0
22013008242	130,0
19813008642	131,0
20013008642	132,0
20216009866	133,0
19013410652	134,0
19816410066	135,0
19616009664	136,0
20414411448	137,0
21017209658	138,0
18217809658	139,0
20616810268	140,0
18215010672	141,0
23414408840	142,0
24813609864	143,0
29214808858	144,0
29216408464	145,0
29616409864	146,0
26413408860	147,0
22013408442	148,0
29614611048	149,0
20414608470	150,0
20413411072	151,0
19414609048	152,0
19214809848	153,0
29612409848	154,0
22013008642	155,0
19613008242	156,0	181,0
19412208240	157,0
28414008256	158,0
18214609262	159,0
25614608074	160,0
21814411072	161,0
29214608672	162,0	215,0
20413008642	163,0
21815808642	164,0
25817208642	165,0
26013008642	166,0	270,0
25814608642	167,0
26414608844	168,0
20414810050	169,0
20016409640	170,0
26216209864	171,0
28814408658	172,0
18212008454	173,0
19613009864	174,0
29013008658	175,0
28813008656	176,0
29614809066	177,0
26216409866	178,0
26014808074	179,0
19613008642	180,0
26212012054	182,0
20816609644	183,0
26018009852	184,0
29813209866	185,0
19413009864	186,0
19614608648	187,0
18214609648	188,0
19414409648	189,0	814,0
29813209848	190,0
18214609872	191,0
21814410872	192,0
23414609648	193,0
29417408848	194,0
29614608840	195,0
22813009864	196,0
18412008658	197,0
18812808858	198,0
29416410864	199,0
22814608466	200,0
22414409274	201,0
19612209048	202,0
18812009672	203,0
21215209848	204,0
26413008642	205,0
24013008242	206,0
22615410254	207,0
21416009244	208,0
18817008440	209,0
24216208842	210,0
24212808842	211,0
29614408642	212,0	263,0
29414408672	213,0	313,0
25814608872	214,0
26014008664	216,0
27417608472	217,0
23414408842	218,0
23414408442	219,0
21613008640	220,0
18415008874	221,0
23013009864	222,0	826,0
26016408664	223,0
23213008666	224,0
26016208866	225,0
27416208466	226,0
19813608648	227,0
20216408858	228,0
27616408864	229,0
28616208866	230,0
19216209862	231,0
19614809848	232,0
19617009848	233,0
26812208848	234,0
18212211648	235,0
18212209840	236,0
23414409848	237,0	544,0
23414211448	238,0
25612611658	239,0
19017811858	240,0
20414211458	241,0
18012009646	242,0
19615409848	243,0
23415409648	244,0
23412611640	245,0
18214611442	246,0
18817809842	247,0
22012611642	248,0
19213210066	249,0
22013410070	250,0
18214611072	251,0	611,0	687,0	878,0
19414610874	252,0
23016409864	253,0
26216411464	254,0
26016409664	255,0
26416209858	256,0
25016408664	257,0
22816208278	258,0
18216208474	259,0
20414408672	260,0
23213008640	261,0
26014408644	262,0
26013011642	264,0
23016408658	265,0	825,0
26013008658	266,0
19612608672	267,0
22014608864	268,0
23412208642	269,0
18214608672	271,0	690,0
22816209864	272,0
19616408466	273,0
29613008666	274,0
26013008664	275,0
22016208664	276,0
19217208648	277,0	933,0
19414408656	278,0
29416408664	279,0
28216408664	280,0
19213009664	281,0
24016809648	282,0
24417208648	283,0
18212208848	284,0
18212208640	285,0
21412209640	286,0
22214409650	287,0
24212011448	288,0
24816411658	289,0
19012209648	290,0
19014611448	291,0
18412609646	292,0
24617009848	293,0
22214409848	294,0
23412009848	295,0
22812611640	296,0
19816410054	297,0
20816409854	298,0	508,0
19217411640	299,0
19213011642	300,0
22013009842	301,0
19017209848	302,0
18416409854	303,0
18616411454	304,0
19216411064	305,0
19213009842	306,0	532,0	557,0
22016410866	307,0
22417609054	308,0
29016408478	309,0
29013008642	310,0
29017008658	311,0
28614408842	312,0	839,0
29614408858	314,0
29415408458	315,0
26017208658	316,0
25812408470	317,0
26015208666	318,0
23414808672	319,0
25813008640	320,0
22417208840	321,0
29017208664	322,0	326,0
25817208664	323,0
29017208464	324,0
25816208864	325,0	366,0
19417208648	327,0
29017208858	328,0	841,0
29015408842	329,0
27215408866	330,0
29215408842	331,0
22014609848	332,0
19614608848	333,0
29014608848	334,0	335,0
29014411640	336,0
23017209850	337,0
23014409848	338,0
23014609650	339,0
19014611648	340,0
26012211448	341,0
25814611648	342,0
26014411648	343,0
26014411448	344,0
25812611640	345,0
29012409640	346,0
29017811444	347,0
29012411644	348,0
19213809644	349,0
19612810064	350,0
25814811074	351,0
26014610872	352,0
29013609664	353,0
25816409664	354,0
29016409864	355,0
26016409842	356,0
23217208264	357,0
24017208464	358,0
29016010066	359,0
29017208642	360,0
29017208842	361,0	408,0
28617408642	362,0
29614408644	363,0
29414408664	364,0
29613811066	365,0
25817408672	367,0
26017208664	368,0	843,0
23414409242	369,0
25817208644	370,0
29017208840	371,0
29017208666	372,0
22817209664	373,0
22617408664	374,0
22813008864	375,0
26017208864	376,0
29017208648	377,0
19014408648	378,0
29015408664	379,0
29215408854	380,0
29215409664	381,0
18014608444	382,0
22214608672	383,0
29214408840	384,0
29014608440	385,0
29015409640	386,0
19414609848	387,0
22214409648	388,0
23014609848	389,0
24816211048	390,0
25814011448	391,0
26017209848	392,0
26017009640	393,0
27214409648	394,0
26012609848	395,0
25812611650	396,0
29016409654	397,0
29016409854	398,0
29216409854	399,0
19212609642	400,0
25216409854	401,0
29012009848	402,0
29016209842	403,0	404,0
29013011064	405,0
19217209842	406,0
29017210842	407,0
18417208640	409,0
29017211058	410,0
29017210858	411,0
20414409646	412,0
23414408444	413,0
26017208644	414,0
19813609058	415,0
20017208658	416,0
28616408656	417,0
20617208656	418,0
23414408658	419,0	464,0	470,0	896,0
28414408658	420,0
22017208248	421,0
18217208656	422,0
18216808450	423,0
29412209848	424,0
19216209648	425,0
19613008048	426,0
18012409664	428,0
24412809664	429,0
24413009664	430,0
19216409864	431,0
22016209842	432,0
24416409854	433,0
22214608074	434,0
22614608456	435,0
20214408658	436,0	546,0
23214608658	437,0
20414408648	438,0	714,0
20414408640	439,0
19413611048	440,0
27417610640	441,0
28213808454	442,0
29617011648	443,0
23414408648	444,0	488,0	489,0	494,0	495,0
23414408640	445,0
18012009642	446,0
18014208658	447,0
23414608658	448,0
23214408660	449,0
19212208864	450,0
22013009864	451,0
18613010846	452,0
18014808858	453,0	530,0
24414608858	454,0
18017209058	455,0
20818008858	456,0
26216408858	457,0
20816408654	458,0
22816410242	459,0
21013010042	460,0
25217010272	461,0
26814408840	462,0
23414408642	463,0	513,0	689,0
18013609242	465,0
19415808656	466,0
25017208040	468,0
22014408658	469,0	601,0
29412209240	471,0
24212608656	472,0
26014408658	473,0
26214408656	474,0
18816208054	475,0
19616208254	476,0
22213808254	477,0
18015811048	478,0
29816408254	479,0
29016408658	480,0
19216408456	481,0
22013608254	482,0
27416408254	483,0
29214609850	484,0
21814609648	485,0
21614608648	486,0
18417209040	487,0
19013611244	490,0
21414411048	491,0
18814209648	492,0
29016209640	493,0
19015409448	496,0
18412408048	497,0
21417208642	498,0
18814408640	499,0
21413009844	500,0
21613008664	501,0
26213009842	502,0
21613808642	503,0
21616408664	504,0
21216408464	505,0
22416409864	506,0
19813009842	507,0
22217808844	509,0
24417008242	510,0
23817008040	511,0
18817010240	512,0
25014408640	514,0
29413608842	515,0
18017409044	516,0
24412208240	517,0
22216809840	518,0
22014408858	519,0
23414408456	520,0
20414608858	521,0
20216610066	522,0
29816609866	523,0
19616409866	524,0
19216009664	525,0
19613009644	526,0
29616209844	527,0
19413608858	528,0
19216808454	529,0
19213009840	531,0
22016408654	533,0
18415209840	534,0
21613410066	535,0
22814610268	536,0
22614611072	537,0
23414411074	538,0
23414611072	539,0
20213411440	540,0
19213009866	541,0
19413009664	542,0
18212209664	543,0
23414408858	545,0
27416808840	547,0
22616409854	548,0
22816408664	549,0
19216408254	550,0
19213008254	551,0
22013009844	552,0
18013809242	553,0
22017408254	554,0
22016408254	555,0
19816409854	556,0
20416408664	558,0
20616410670	559,0
18616808240	560,0
21817408642	561,0	633,0
18617011274	562,0
18214411072	563,0
18017808670	564,0
19816011648	565,0
26417408858	566,0
18017008458	567,0
18217408658	568,0
18217008456	569,0
23414608858	570,0	671,0	721,0
18417608658	571,0
21215409842	572,0
20815009260	573,0
25416809840	574,0
19213009852	575,0
29813009650	576,0
28013008256	577,0
19013611242	578,0
26212209848	579,0
24416411044	580,0
19416409854	581,0
19213008642	582,0
18417408844	583,0
18217608866	584,0
18017209848	585,0
19617209874	586,0
21617408648	587,0
26614411658	588,0
23415408640	589,0
19815411640	590,0
18013209866	591,0
29613009866	592,0
19613009866	593,0
23414410066	594,0
23415010674	595,0
18815008040	596,0
20013410068	597,0
19616209864	598,0
19012609462	599,0
23416208858	600,0
23013809866	603,0
19216209464	604,0
19216209854	605,0
19213011072	606,0
19215008242	607,0
22013208642	608,0
29217408644	609,0
18414611074	610,0
18014410872	612,0	718,0
29813010066	613,0
29413009864	614,0
18417609662	615,0
19816409066	616,0
19215809664	617,0
20213410066	618,0
19213009464	619,0
19216408866	620,0
19216409448	621,0
29417409842	622,0
18414611042	623,0
21814410842	624,0
21813008644	625,0	692,0
29616408664	626,0
27013008664	627,0
19216608648	628,0
19217408666	629,0
19215808642	630,0
19215810042	631,0
19016209046	632,0
27816408664	634,0
29415409844	635,0
29416209474	636,0
22014611074	637,0
22014411072	638,0
24214408642	639,0
28814611472	640,0
19415208276	641,0
19415608278	642,0
18017608844	643,0
20814409470	644,0
23414410872	645,0
18414811074	646,0
25817210070	647,0
19015809464	648,0
28618008858	649,0
19417409854	650,0
23013009666	651,0
26413008860	652,0
25812008840	653,0
19013810266	654,0
18016410068	655,0
20814611074	656,0
19213009642	657,0
19216209844	658,0
24416408642	659,0
19813008064	660,0
19614609664	661,0	711,0
23014609866	662,0
22214409464	663,0
23414409864	664,0
28817409658	665,0
21416209658	666,0
21214009848	667,0
22214811074	668,0
19614409866	669,0
23414409664	670,0
26813608048	672,0
18413209666	673,0
18414608658	674,0
22217209640	675,0
19616609866	676,0
22016610072	677,0
28214610240	678,0
19015211848	679,0
24416409648	680,0
24416410848	681,0
19216409842	682,0
23016209846	683,0
18616408276	684,0
19616209664	685,0
28615410044	686,0
18017810672	688,0
18012408642	691,0	786,0
18213208644	693,0
22013008842	694,0
23413008644	695,0
19614609848	696,0
29216808040	697,0
29412010240	698,0
18214408658	699,0
21613810274	700,0
19213009864	701,0
26216208658	702,0
19014210644	703,0
18217409666	704,0
22616209868	705,0
29216411072	706,0
19213009854	707,0
19216409844	708,0
24416410854	709,0
27813009864	710,0
23013009866	712,0
19412809664	713,0	827,0
20214609648	715,0
18013809648	716,0
21613610268	717,0
19613009664	719,0
23414408664	720,0
18016408440	722,0
26614610066	723,0
20217408656	724,0
18414208456	725,0
20417010268	726,0
18214010674	727,0
18412209848	728,0
19415411848	729,0
21816409270	730,0
18614608648	731,0
19215209246	732,0
19213009846	733,0
20816410254	734,0
24614610872	735,0
23017208644	736,0	793,0
23017208658	737,0	838,0
23014608640	738,0
23014408642	739,0
29414608872	740,0
22614411672	741,0
25815809664	742,0
24217208658	743,0
18214608856	744,0
23414408242	745,0
26413208844	746,0
18215208640	747,0
21817208672	748,0
21817210066	749,0
21817208664	750,0	752,0	800,0	803,0	853,0	903,0	932,0
21813008666	751,0	851,0
21817208658	753,0
18417208658	754,0
21817208858	755,0
27617408664	756,0
26617208666	757,0
19215809264	758,0
21813008654	759,0
19415408664	760,0
19415408848	761,0	811,0	911,0
19415411648	762,0	816,0
19415409850	763,0
19415408650	764,0
19414009658	765,0
19414809658	766,0
19214411458	767,0
19412411456	768,0
19415411650	769,0
19616209640	770,0
19413009848	771,0
19415411676	772,0	863,0	872,0
23015411476	773,0	874,0
23015409876	774,0
